mechanism,efficiency_ratio,revenue_ratio,runtime,welfare,revenue,winner_id,topology_name,seed,instance_id,num_bidders
HoldBack,0.8381208920176362,0.7077666282456588,1.4066696166992188e-05,83.55690648121995,70.56116907488622,188,STARLINK-200,3,91,200
LIA,0.8844798549151002,0.7712113024081569,9.989738464355469e-05,87.72708963846767,76.49255399158186,69,STARLINK-200,3,92,200
VCG,1.0,0.7692022679724598,1.2874603271484375e-05,99.18494938122527,76.2932880127721,130,STARLINK-200,3,92,200
HoldBack,0.9178854005285527,0.5742296202974212,1.3828277587890625e-05,91.04041698919018,56.954935822399925,130,STARLINK-200,3,92,200
LIA,0.8516785531073239,0.825898406526353,9.894371032714844e-05,84.74373357959688,82.17855700501963,21,STARLINK-200,3,93,200
VCG,1.0,0.7173636378962424,1.3113021850585938e-05,99.50201665923356,71.3791286486803,21,STARLINK-200,3,93,200
HoldBack,0.9352184883976995,0.6847522272937138,1.4066696166992188e-05,93.05612561257112,68.1342275276264,21,STARLINK-200,3,93,200
LIA,0.9298299486220565,0.762076196770055,9.894371032714844e-05,92.49292069909602,75.80596144378629,181,STARLINK-200,3,94,200
VCG,1.0,0.5914121721767038,1.3113021850585938e-05,99.47294216126735,58.82950879640275,181,STARLINK-200,3,94,200
HoldBack,0.9369919664389533,0.6857145400527258,1.3113021850585938e-05,93.20534768315417,68.21004278180484,181,STARLINK-200,3,94,200
LIA,0.9587841009179974,0.8354367585929151,9.894371032714844e-05,95.76360047990869,83.44363647615852,52,STARLINK-200,3,95,200
VCG,1.0,0.5703636931121474,1.2636184692382812e-05,99.88025498985526,56.96807110499684,52,STARLINK-200,3,95,200
HoldBack,0.8990640832119761,0.671287796482668,1.4066696166992188e-05,89.79874988343262,67.04839628426694,52,STARLINK-200,3,95,200
LIA,0.9045944612031193,0.7307275801463858,9.799003601074219e-05,90.44002183273275,73.05706715727923,0,STARLINK-200,3,96,200
VCG,1.0,0.6513619277840474,1.3113021850585938e-05,99.9785270765937,65.12220613361966,0,STARLINK-200,3,96,200
HoldBack,0.8519023766888293,0.5744044037158629,1.2636184692382812e-05,85.17194483439864,57.42810622982106,0,STARLINK-200,3,96,200
LIA,0.9150671280226351,0.6778245766752325,9.918212890625e-05,91.04425431157487,67.43989730109608,42,STARLINK-200,3,97,200
VCG,1.0,0.5830002476060195,1.2874603271484375e-05,99.49461796132054,58.00538690691619,42,STARLINK-200,3,97,200
HoldBack,0.8465327730434831,0.518139970454715,1.2874603271484375e-05,84.22545484569862,51.55213841088179,42,STARLINK-200,3,97,200
LIA,0.8954609013554724,0.8155545300077323,0.0001010894775390625,89.29983787787896,81.33117504071713,26,STARLINK-200,3,98,200
VCG,1.0,0.6285189852084723,1.2874603271484375e-05,99.72499943068924,62.67905544209228,26,STARLINK-200,3,98,200
HoldBack,0.9288309106645447,0.7094545745266465,1.2874603271484375e-05,92.62766203722829,70.7503570407697,26,STARLINK-200,3,98,200
LIA,0.9138486198104633,0.6675144943332804,0.00010204315185546875,91.22956743135315,66.63801558819878,42,STARLINK-200,3,99,200
VCG,1.0,0.738518143136506,1.2874603271484375e-05,99.83006534525883,73.72631448797661,190,STARLINK-200,3,99,200
HoldBack,0.9207928245507088,0.5680367605641331,1.4066696166992188e-05,91.9228078443427,56.70714692562655,190,STARLINK-200,3,99,200
LIA,0.8826547737096622,0.6831843932341308,9.965896606445312e-05,87.98966520010049,68.10495770385809,23,STARLINK-200,4,0,200
VCG,1.0,0.587459872673727,1.3113021850585938e-05,99.68751976527977,58.5624176684709,23,STARLINK-200,4,0,200
HoldBack,0.8987099486128333,0.6877251506398677,1.3113021850585938e-05,89.59016576559539,68.55761454749182,23,STARLINK-200,4,0,200
LIA,0.8948216672017363,0.7870233677075819,9.965896606445312e-05,88.91053671602637,78.19957047951095,29,STARLINK-200,4,1,200
VCG,1.0,0.578774437065471,1.3113021850585938e-05,99.36117997015556,57.50771100338774,29,STARLINK-200,4,1,200
HoldBack,0.8768341494181218,0.7230783695440843,1.3828277587890625e-05,87.12327572431226,71.84592000879641,29,STARLINK-200,4,1,200
LIA,0.9574033049080041,0.7281829953131387,0.00010085105895996094,95.39961340223321,72.55915650471749,67,STARLINK-200,4,2,200
VCG,1.0,0.6873685536393291,1.6927719116210938e-05,99.64412375973579,68.4922372273879,67,STARLINK-200,4,2,200
HoldBack,0.9052641329566896,0.5324149189014936,1.4066696166992188e-05,90.20425129958629,53.052018070550126,67,STARLINK-200,4,2,200
LIA,0.9194745817345195,0.7370658471286344,0.00010013580322265625,91.16718342624661,73.08110372734552,73,STARLINK-200,4,3,200
VCG,1.0,0.7495583518825437,1.3113021850585938e-05,99.15139062818527,74.31975294612484,73,STARLINK-200,4,3,200
HoldBack,0.8936012182702047,0.5814810007254574,1.3113021850585938e-05,88.60180345853131,57.654649845797906,73,STARLINK-200,4,3,200
LIA,0.9004169553703666,0.8037423124997085,9.799003601074219e-05,89.89691823715621,80.2449981862115,81,STARLINK-200,4,4,200
VCG,1.0,0.6965884064852985,1.2636184692382812e-05,99.83921082447753,69.54683677297257,158,STARLINK-200,4,4,200
HoldBack,0.9445538263545544,0.609969750352831,1.2874603271484375e-05,94.3035086044793,60.89889850203022,158,STARLINK-200,4,4,200
LIA,0.9624830309268011,0.7845572613197151,9.775161743164062e-05,95.57597546886514,77.90768580055712,61,STARLINK-200,4,5,200
VCG,1.0,0.5552008018626591,1.3113021850585938e-05,99.30146547813153,55.132253259595785,180,STARLINK-200,4,5,200
HoldBack,0.9170159035182848,0.7085014567364736,1.4066696166992188e-05,91.06102308611855,70.35523294732283,180,STARLINK-200,4,5,200
LIA,0.8691911720738604,0.766044675292556,9.918212890625e-05,86.74567585019146,76.45160837418916,123,STARLINK-200,4,6,200
VCG,1.0,0.7401001470794979,1.3113021850585938e-05,99.80045660521291,73.86233261211912,123,STARLINK-200,4,6,200
HoldBack,0.8880543942440785,0.50040343395838,1.4066696166992188e-05,88.6282340358248,49.94049119586283,123,STARLINK-200,4,6,200
LIA,0.9655926355388429,0.7145268517853951,9.870529174804688e-05,95.26192101306056,70.49266741611659,193,STARLINK-200,4,7,200
VCG,1.0,0.7783511222306685,1.5974044799804688e-05,98.6564287121973,76.7893420034087,88,STARLINK-200,4,7,200
HoldBack,0.8520960000157433,0.5019779402357741,1.3828277587890625e-05,84.06474828150164,49.52335087596629,88,STARLINK-200,4,7,200
LIA,0.9518424404860613,0.8019768772515775,9.775161743164062e-05,95.11657728940509,80.14067495294928,96,STARLINK-200,4,8,200
VCG,1.0,0.5663257145705964,1.3113021850585938e-05,99.92890970572137,56.59231119535326,96,STARLINK-200,4,8,200
HoldBack,0.817399127465088,0.6681935873405573,1.3113021850585938e-05,81.68180360199422,66.7718566552966,96,STARLINK-200,4,8,200
LIA,0.9190753553487145,0.8182007771346378,9.894371032714844e-05,91.35871144301025,81.33149068318629,10,STARLINK-200,4,9,200
VCG,1.0,0.740596086626766,1.3113021850585938e-05,99.40285191125272,73.61736312501371,97,STARLINK-200,4,9,200
HoldBack,0.8119017934486308,0.7227667141602896,1.3828277587890625e-05,80.70535374065474,71.845072654058,97,STARLINK-200,4,9,200
LIA,0.9335540594896173,0.7434582314330687,9.918212890625e-05,92.57298200681427,73.72272101617577,156,STARLINK-200,4,10,200
VCG,1.0,0.7548791489147766,1.2159347534179688e-05,99.16188684073076,74.85524074311422,156,STARLINK-200,4,10,200
HoldBack,0.8192247505895704,0.6299956273643197,1.3113021850585938e-05,81.23587201508886,62.47155511085585,156,STARLINK-200,4,10,200
LIA,0.8572035674392934,0.6693214163338687,9.894371032714844e-05,85.66198167903416,66.88656123381978,87,STARLINK-200,4,11,200
VCG,1.0,0.5563254500773065,1.3113021850585938e-05,99.93190058101419,55.594659567813366,132,STARLINK-200,4,11,200
HoldBack,0.8743709346967754,0.701359415688445,1.2874603271484375e-05,87.37754931704661,70.08817940013589,132,STARLINK-200,4,11,200
LIA,0.9278779897443378,0.7641742198705365,9.989738464355469e-05,92.41248413881043,76.10832324251145,102,STARLINK-200,4,12,200
VCG,1.0,0.5512200359208304,1.3113021850585938e-05,99.59551272929023,54.89904210419288,102,STARLINK-200,4,12,200
HoldBack,0.8573908921193921,0.5164770801877419,1.3113021850585938e-05,85.39228551005444,51.4387996142249,102,STARLINK-200,4,12,200
LIA,0.927436408084956,0.7391095650347256,9.918212890625e-05,92.52466224201746,73.73644410390462,117,STARLINK-200,4,13,200
VCG,1.0,0.5767078345627958,1.2874603271484375e-05,99.76388832207881,57.53461600179067,117,STARLINK-200,4,13,200
HoldBack,0.9230550252635927,0.7236931552089028,1.3113021850585938e-05,92.0875584555307,72.19844311571383,117,STARLINK-200,4,13,200
LIA,0.9354597002126728,0.7401282158127547,9.870529174804688e-05,93.37734727433488,73.87940861564569,80,STARLINK-200,4,14,200
VCG,1.0,0.7984226989018146,1.3113021850585938e-05,99.81974344069118,79.69834896160336,80,STARLINK-200,4,14,200
HoldBack,0.9425389235483241,0.5281742504643281,1.3113021850585938e-05,94.08399353145896,52.7222181733286,80,STARLINK-200,4,14,200
LIA,0.8805882133257982,0.7275149267330471,0.00011110305786132812,86.47393207236357,71.44210586051571,170,STARLINK-200,4,15,200
VCG,1.0,0.5662993359348429,1.3828277587890625e-05,98.20019251196827,55.610703808201364,170,STARLINK-200,4,15,200
HoldBack,0.8172299605559005,0.636413341631284,1.4066696166992188e-05,80.25213945313766,62.495912665377126,170,STARLINK-200,4,15,200
LIA,0.9106798179031731,0.7111471519702673,0.00010085105895996094,91.05825448740299,71.10711917521108,69,STARLINK-200,4,16,200
VCG,1.0,0.6663508567790368,1.3113021850585938e-05,99.98931863567954,66.62796814163717,69,STARLINK-200,4,16,200
HoldBack,0.8140500407967841,0.5763590146737463,1.4066696166992188e-05,81.39630891461758,57.62974516675951,69,STARLINK-200,4,16,200
LIA,0.9148968606599517,0.8291774729291114,0.00010085105895996094,91.24977533505746,82.70031450659246,154,STARLINK-200,4,17,200
VCG,1.0,0.6964400802347793,1.4066696166992188e-05,99.73777292145844,69.46138257585872,154,STARLINK-200,4,17,200
HoldBack,0.9408175667099186,0.6413114112893816,1.4066696166992188e-05,93.83504882903294,63.962971911120384,154,STARLINK-200,4,17,200
LIA,0.8695372408655744,0.769452528906828,0.0001010894775390625,86.70513930490007,76.72528049628183,115,STARLINK-200,4,18,200
VCG,1.0,0.567816224693319,1.3113021850585938e-05,99.71411830342089,56.61929420367143,115,STARLINK-200,4,18,200
HoldBack,0.8080934055736303,0.7014157007482261,1.4066696166992188e-05,80.57832144358325,69.94104816428549,115,STARLINK-200,4,18,200
LIA,0.8711324072246476,0.7740608858716136,0.00010180473327636719,85.85771007965752,76.2904635070354,183,STARLINK-200,4,19,200
VCG,1.0,0.7669382129107879,1.3113021850585938e-05,98.55873730285475,75.58846185379524,183,STARLINK-200,4,19,200
HoldBack,0.8531280347933292,0.5758036768935879,1.4066696166992188e-05,84.08322186689647,56.75048332897299,183,STARLINK-200,4,19,200
LIA,0.9524543539865571,0.6992415750385091,0.0001010894775390625,92.84972807893303,68.16535599009583,123,STARLINK-200,4,20,200
VCG,1.0,0.6759362487851022,1.2636184692382812e-05,97.48470117261232,65.89344322455221,123,STARLINK-200,4,20,200
HoldBack,0.8801719718767419,0.6904622876518074,1.7881393432617188e-05,85.80330165891311,67.30950978269473,123,STARLINK-200,4,20,200
LIA,0.8708703730627004,0.6854143842012639,0.0001010894775390625,86.12638416554813,67.78536093575488,153,STARLINK-200,4,21,200
VCG,1.0,0.7490767536257112,1.2874603271484375e-05,98.89690455613565,74.08137220854191,153,STARLINK-200,4,21,200
HoldBack,0.8182032113852836,0.5397955947625322,1.4066696166992188e-05,80.91776490389408,53.38411341505263,153,STARLINK-200,4,21,200
LIA,0.8952929826380505,0.7625606113444104,0.00010180473327636719,88.79252532692335,75.62851905373019,78,STARLINK-200,4,22,200
VCG,1.0,0.7514634424537457,1.2874603271484375e-05,99.17705940829478,74.52793447539685,48,STARLINK-200,4,22,200
HoldBack,0.9051224067108441,0.5483456548934051,1.430511474609375e-05,89.76737870214014,54.38330959164355,48,STARLINK-200,4,22,200
LIA,0.9141801906046649,0.7383416112713898,0.0001010894775390625,90.4006569880607,73.01248421977824,184,STARLINK-200,4,23,200
VCG,1.0,0.6388095537209635,1.3113021850585938e-05,98.8871317899233,63.170044527467006,184,STARLINK-200,4,23,200
HoldBack,0.8791928655638521,0.612711156352334,1.4066696166992188e-05,86.94086076577297,60.58924886736955,184,STARLINK-200,4,23,200
LIA,0.921414891097097,0.6729734635442873,0.0001010894775390625,90.91205803467581,66.39940722109282,27,STARLINK-200,4,24,200
VCG,1.0,0.7321478345443262,1.2874603271484375e-05,98.6657139070435,72.2378887808119,27,STARLINK-200,4,24,200
HoldBack,0.8152701947391949,0.5156988927866925,1.3113021850585938e-05,80.43921579107705,50.881799417870894,27,STARLINK-200,4,24,200
LIA,0.9334510038150462,0.6867238239188291,0.00010132789611816406,92.03911817026002,67.71159377586514,136,STARLINK-200,4,25,200
VCG,1.0,0.7376231897155194,1.2159347534179688e-05,98.60090973612219,72.73031754841047,136,STARLINK-200,4,25,200
HoldBack,0.890418720521694,0.5583327092114148,1.3828277587890625e-05,87.79609588951297,55.052113063679265,136,STARLINK-200,4,25,200
LIA,0.8694073232639802,0.7283555625938303,9.989738464355469e-05,86.56683661525354,72.52232100847709,9,STARLINK-200,4,26,200
VCG,1.0,0.6172558729252318,1.3113021850585938e-05,99.56994184297784,61.46013136940185,9,STARLINK-200,4,26,200
HoldBack,0.8605182037333776,0.6168283187135533,1.3113021850585938e-05,85.68174750055617,61.4175598214103,9,STARLINK-200,4,26,200
LIA,0.8812768947349442,0.6888026516585696,0.00015211105346679688,87.9825706338828,68.76684083562967,15,STARLINK-200,4,27,200
VCG,1.0,0.5833170438910642,1.8835067749023438e-05,99.83533116495099,58.235650251024644,15,STARLINK-200,4,27,200
HoldBack,0.8931877930082684,0.6539673773852022,1.52587890625e-05,89.17169910747218,65.28904969232613,15,STARLINK-200,4,27,200
LIA,0.8612720078471081,0.7880738935593214,0.00010323524475097656,86.04701681749908,78.73402009434481,163,STARLINK-200,4,28,200
VCG,1.0,0.7095461779100269,1.4066696166992188e-05,99.90690053028409,70.88855941810031,163,STARLINK-200,4,28,200
HoldBack,0.889897008219671,0.6217563638285344,1.5020370483398438e-05,88.90685188240008,62.11775119508851,163,STARLINK-200,4,28,200
LIA,0.9628166087304347,0.6978175526300262,0.0001010894775390625,96.04944280598384,69.61345130795796,100,STARLINK-200,4,29,200
VCG,1.0,0.5573165758616582,1.2874603271484375e-05,99.75881381256413,55.59724052603893,100,STARLINK-200,4,29,200
HoldBack,0.8657616990480509,0.6502930552211256,1.4066696166992188e-05,86.36736014138368,64.87246381940776,100,STARLINK-200,4,29,200
LIA,0.9186374218209474,0.6970386789656295,0.0001010894775390625,90.85392871621654,68.93764715752296,147,STARLINK-200,4,30,200
VCG,1.0,0.5866223630922662,1.3828277587890625e-05,98.90074860669564,58.01739085925396,147,STARLINK-200,4,30,200
HoldBack,0.9073593590765492,0.7020919189203825,1.5020370483398438e-05,89.73851986796227,69.43741637193729,147,STARLINK-200,4,30,200
LIA,0.8612275134141243,0.8271950617447368,0.00010013580322265625,85.8836455603374,82.48984894887505,90,STARLINK-200,4,31,200
VCG,1.0,0.6239186336781299,1.4066696166992188e-05,99.72236630001849,62.218642529057526,90,STARLINK-200,4,31,200
HoldBack,0.876226179836657,0.6033251765257375,1.4066696166992188e-05,87.37934806733698,60.16501425152291,90,STARLINK-200,4,31,200
LIA,0.9330327926695706,0.6972850971428244,9.989738464355469e-05,91.96701886529968,68.72987979334272,45,STARLINK-200,4,32,200
VCG,1.0,0.6454320892927892,1.4066696166992188e-05,98.56783125721219,63.61884126540156,45,STARLINK-200,4,32,200
HoldBack,0.8520201470516491,0.6741920143443616,1.430511474609375e-05,83.98177808233207,66.45364470485501,45,STARLINK-200,4,32,200
LIA,0.9570328308880541,0.7361584533788141,9.989738464355469e-05,95.27234667664905,73.28436508721617,114,STARLINK-200,4,33,200
VCG,1.0,0.7229824566205214,1.430511474609375e-05,99.54971616620875,71.97269834972124,114,STARLINK-200,4,33,200
HoldBack,0.8474451243808779,0.5363728672774484,1.4066696166992188e-05,84.36292159855387,53.395766696725545,114,STARLINK-200,4,33,200
LIA,0.8873277161533861,0.7732623526832351,0.0001010894775390625,88.291336277429,76.94154613742465,42,STARLINK-200,4,34,200
VCG,1.0,0.6789437567207787,1.4066696166992188e-05,99.50251149617723,67.55660895836704,42,STARLINK-200,4,34,200
HoldBack,0.8500565919457764,0.6900010563393351,1.3113021850585938e-05,84.58276581248586,68.65683804077912,42,STARLINK-200,4,34,200
LIA,0.8567439474804809,0.6530990741318912,0.00010013580322265625,85.634743903116,65.27968142771255,120,STARLINK-200,4,35,200
VCG,1.0,0.6945308594040824,1.2636184692382812e-05,99.95371914205091,69.42094245636291,120,STARLINK-200,4,35,200
HoldBack,0.9328806654001605,0.6192790015603468,1.4066696166992188e-05,93.24489202245721,61.899239392532614,120,STARLINK-200,4,35,200
LIA,0.9311140187743915,0.6713144550420624,9.965896606445312e-05,92.94258987883404,67.00973545305986,62,STARLINK-200,4,36,200
VCG,1.0,0.5782674817434674,1.3113021850585938e-05,99.81869889701875,57.72190764208846,62,STARLINK-200,4,36,200
HoldBack,0.8831962752093778,0.608239181287151,1.3113021850585938e-05,88.15950306209339,60.71364369427133,62,STARLINK-200,4,36,200
LIA,0.9402694873016638,0.7685410192903777,0.00010013580322265625,93.66030292543707,76.55441939728418,121,STARLINK-200,4,37,200
VCG,1.0,0.7836803195033192,1.3113021850585938e-05,99.61006306204672,78.06244604621054,121,STARLINK-200,4,37,200
HoldBack,0.896419714296766,0.630261475627004,1.4066696166992188e-05,89.29242427116277,62.78038533278448,121,STARLINK-200,4,37,200
LIA,0.9737638207451783,0.6808483511467701,0.00010180473327636719,97.22910529989976,67.98186029981463,66,STARLINK-200,4,38,200
VCG,1.0,0.6934455672681901,1.3113021850585938e-05,99.84875513807305,69.23967664774366,66,STARLINK-200,4,38,200
HoldBack,0.8996989739956163,0.6836648846128761,1.3828277587890625e-05,89.83382255246384,68.26308766021003,66,STARLINK-200,4,38,200
LIA,0.9276295053546785,0.7630247471698066,9.989738464355469e-05,92.29380493629216,75.91657743780777,178,STARLINK-200,4,39,200
VCG,1.0,0.6414119160128054,1.2874603271484375e-05,99.49425325901389,63.81679961512741,151,STARLINK-200,4,39,200
HoldBack,0.8801710020879704,0.6762681253706735,1.4066696166992188e-05,87.57195659298057,67.28479213662834,151,STARLINK-200,4,39,200
LIA,0.9477090220452645,0.6966504365601607,0.00010204315185546875,94.67742508663314,69.59632965891997,98,STARLINK-200,4,40,200
VCG,1.0,0.5573383122413963,1.3828277587890625e-05,99.90136517040686,55.67885825468597,98,STARLINK-200,4,40,200
HoldBack,0.9328843426680588,0.6242041239851239,1.4066696166992188e-05,93.1964193786367,62.35884413111179,98,STARLINK-200,4,40,200
LIA,0.9310267693038764,0.7047782638221464,9.989738464355469e-05,93.08370752558385,70.46346672616161,31,STARLINK-200,4,41,200
VCG,1.0,0.7100643061533926,1.2874603271484375e-05,99.97962528529875,70.99196325768185,31,STARLINK-200,4,41,200
HoldBack,0.9077165789822825,0.5273447787636137,1.2874603271484375e-05,90.7531634319019,52.72373337694487,31,STARLINK-200,4,41,200
